"diablo royale",6.67430253858595E+17,"kitchen fulla nachos // future you fulla nachos?? @ Diablo Royale https://t.co/NOA2yzFx9A",TRUE,0
"chipotle mexican grill",6.69694193749619E+17,"? (@ Chipotle Mexican Grill in Carle Place NY) https://t.co/WHOHFCy8t0",TRUE,1
"chipotle mexican grill",6.69210503399522E+17,"I'm at Chipotle Mexican Grill in Carle Place NY https://t.co/98mNjrjpFy",TRUE,1
"chipotle mexican grill",6.68524372043272E+17,"#chipotle pal gordo que habita en mi #ForeverGordo #bluemoon pues pq si @ Chipotle Mexican Grill https://t.co/sSGVjRl70c",TRUE,0
"chipotle mexican grill",6.68545405215498E+17,"Damn baby ? @ Chipotle Mexican Grill https://t.co/o7fOHrpmOv",TRUE,1
"chipotle mexican grill",6.67757855714464E+17,"I'm at Chipotle Mexican Grill in New York NY https://t.co/bMap3MUsym",TRUE,1
"230 fifth",6.6821213884296E+17,"230 5th Avenue. Cocktail time. #newyorkcity #nyc #ladiesday #drinks #rooftop @ 230 Fifth Avenue https://t.co/oOjhiNPlfz",TRUE,1
"230 fifth",6.70118948428362E+17,"??? @ 230 Fifth Ave Rooftop https://t.co/VAJuYRZvcW",TRUE,1
"230 fifth",6.67959188388123E+17,"Party in New York #ferias #vacations #newyork #NY #230fifth @ 230 Fifth: Best Heated Rooftop… https://t.co/kMpU1YeF1z",TRUE,1
"230 fifth",6.69937923576361E+17,"#throwbackthursday best Christmas Day ever @ 230 Fifth Avenue https://t.co/WrtR28GHwr",TRUE,1
"230 fifth",6.68194215055135E+17,"???? #NYC #EmpireState @ 230 Fifth Avenue https://t.co/LwDjs8exAB",TRUE,1
"230 fifth",6.67884450966053E+17,"#230fifth #risetogether @ 230 Fifth: Best Heated Rooftop Bar/Club/Restaurant In NYC https://t.co/bAY0KZeUMy",TRUE,1
"230 fifth",6.68185358568296E+17,"Never a dull moment with my baby brother. ? @ 230 Fifth Avenue https://t.co/B5gVoyAcgo",TRUE,1
"230 fifth",6.67991781288509E+17,"#NovaYork #230fifth #NY #newyork #vacations #ferias @ 230 Fifth: Best Heated Rooftop… https://t.co/GcXXeeBLC5",TRUE,0
"230 fifth",6.67894229348299E+17,"Wore makeup to make up for my outfit @ 230 Fifth Avenue https://t.co/vWSBxjDzAC",TRUE,1
"230 fifth",6.6795988465091E+17,"Party NY #230fifth #NY #newyork #vacations #ferias @ 230 Fifth: Best Heated Rooftop… https://t.co/ioHE2G6b7X",TRUE,1
marta,6.68194434295726E+17,"Great cocktails at Marta in NYC! @ Martha Washington https://t.co/3YgGmo2wtk",TRUE,1
marta,6.69271904239383E+17,"@Marta_Wellness Hi Marta check out my newest photos on my Facebook page.",FALSE,0
marta,6.68453735450984E+17,"Salmerino: Arctic Char Horseradish Crema and Ember-roasted Sweet Potato at Marta in Midtown… https://t.co/fn6NmP7eMU",TRUE,1
marta,6.69138992844157E+17,"súper marta ? #MinuWeek #ImNotModest #LikeARollingStone #Minucodes #Latergram @ IFA at NYU https://t.co/mg04uVstOi",TRUE,0
marta,6.67826554731282E+17,"#LoquetePrende Un pequeño adelanto de nuestra amena entrevista con la cantautora Española Marta Botía… https://t.co/W5gjh6i0gx",TRUE,0
marta,6.69657901611524E+17,"E agora Marta Suplicy dá o show de independência de pensamento que sempre a caracterizou.",FALSE,0
marta,6.6880664509553E+17,"Tiramisu Ice Cream Sandwich at Marta in Midtown Manhattan. @martamanhattan #latergram @ Marta -… https://t.co/0JiY4jx6vM",TRUE,1
marta,6.69733717896782E+17,"Thankful for soppressata and guanciale @martamanhattan #latergram #eeeeeats @ Marta https://t.co/E8kEKtNJKa",TRUE,1
marta,6.68069245696254E+17,"The MARTA is being serviced? https://t.co/EkjX1HI66z",FALSE,0
marta,6.69278662651433E+17,"Bacon and leek scrocchiarella @ Marta https://t.co/3Z70SQOcTE",TRUE,1
"cafe de broadway",6.67850452596322E+17,"Chilling .. TGIF @ Cafe De Broadway https://t.co/mU5qALR9C2",TRUE,1
"bon chon",6.68999123106927E+17,"I'm at @BonChon Chicken in Bayside NY w/ @katieocampo @patriciaj0yce https://t.co/bZ8yCkCiZm",TRUE,1
"bon chon",6.67850053508272E+17,"Dinner with the Midtown Comics family (@ BonChon Chicken in New York NY) https://t.co/nlQBshHYTc https://t.co/CTpnaGn4yT",TRUE,1
littlefield,6.67887902005854E+17,"@305mrsworldwide sweet Littlefield text",FALSE,0
littlefield,6.68077089631961E+17,"@brookeborel traumatizing everyone with her bed bugs talk at #nerdnight @ littlefield https://t.co/M4wPXsESLh",TRUE,0
"nevada smiths",6.68512603128336E+17,".Got a load of assorted team merch I need to get rid of now that @NevadaSmiths are No more @FFactoryNY @SmithfieldNYC PM for Deets",FALSE,0
"nevada smiths",6.68513224678105E+17,"@NevadaSmiths @FFactoryNY @SmithfieldNYC HATSTEEZ HOODIES WALLETS",FALSE,0
"seasons restaurant",6.70005693093687E+17,"Turkey carved tableside ??????#yum @ The Four Seasons Restaurant https://t.co/AAHtL1aKD0",TRUE,1
"seasons restaurant",6.69995321922101E+17,"Oh the options! About to be stuffed.????? @ The Four Seasons Restaurant https://t.co/IQHlobpgce",TRUE,1
"seasons restaurant",6.70021848730595E+17,"A cotton candy finish???? @ The Four Seasons Restaurant https://t.co/1LTyZ297gP",TRUE,1
"seasons restaurant",6.6998722934383E+17,"Thanksgiving dinner time????? @ The Four Seasons Restaurant https://t.co/5leXkghQZa",TRUE,1
"la pulperia",6.69183879388004E+17,"@LaPulperianyc Thank you!",FALSE,0
juniper,6.67379691771322E+17,"@prophotosupply event Enhancing the Printing Experience with @CanonProPrints- get your free prints on #Juniper  https://t.co/Iw4OvsZfJS",FALSE,0
juniper,6.6781949445095E+17,"Pregame eats. (@ Juniper in New York NY) https://t.co/6xHAZJK52v",TRUE,1
juniper,6.68511589893612E+17,"I'm at Juniper in Brooklyn NY https://t.co/Vkca5wduug",TRUE,1
juniper,6.69917231275446E+17,"The annual holiday text I look forward to every year >>> #mvup #juniper #neverfails https://t.co/9Ccn0anxgg",FALSE,0
juniper,6.69715873423344E+17,"11.25 || 5 of 7 -- Chicken Sandwich @ Juniper Brooklyn https://t.co/85TjHBwlKh",TRUE,1
juniper,6.69493660854153E+17,"What I wake up to every morning - this face this close to my face. #Juniper @ Astoria New York https://t.co/9lyPsUutD4",TRUE,0
taboo,6.69742475418956E+17,"Don't make opposite gender relationships taboo by making it strictly sexual. Converse & struggle & value & bond.",FALSE,0
taboo,6.70056719901434E+17,"Playing taboo drunk is highly recommended",FALSE,0
taboo,6.70138483634258E+17,"when i BEAT UR ASS at taboo https://t.co/jUXrD5q5iD",FALSE,0
taboo,6.67719540739019E+17,"Myanmar: No #Vaginas in Ranggon women's fight against verbal taboo symbolises wider rights battle https://t.co/8Zv6XSHrfZ via MarkGKirshner",FALSE,0
taboo,6.69159128481325E+17,"#HappyToBleed supporting #Women Periods don't make us IMPURE they make us the mothers of humanity! #Breakthetaboo https://t.co/35XCuda2Lr",FALSE,0
taboo,6.7009757610915E+17,"The most intense game of family taboo has been concluded",FALSE,0
taboo,6.69293999920841E+17,"#village #trash #taboo #art #wtf #different #ohoyo #foto #what #shoes #spikes #lookcloser #closerlook… https://t.co/p87BRzZS1C",TRUE,0
taboo,6.67700999012905E+17,"Playing Taboo with people in the @jimmyfallon line. https://t.co/owI7HswuFr",FALSE,0
taboo,6.69974310602281E+17,"#happythanksgiving time for #football #taboo #charades #family @ Port Washington New York https://t.co/r9zFwbQ70Q",TRUE,0
taboo,6.6989338666983E+17,"@SignatureTheatrA Night in a Room was superbly done each actor did a laudable job on a taboo topic no napping here",FALSE,0
domino's,6.70032978928644E+17,"Just ordered domino's #happythanksgiving",FALSE,0
domino's,6.68510269426024E+17,"Blessed.???????? @ Domino's Pizza https://t.co/JqVosWglB9",TRUE,1
domino's,6.68671892455297E+17,"Fuck it ordered domino's ?",FALSE,0
domino's,6.68479465455026E+17,"Yo I got a ride to an Iona college bar last night from a Domino's driver. That is top 5 most random experiences of my life.",FALSE,0
domino's,6.67785081998721E+17,"@RealMichaelKay  @ChrisCarlinSNY domino's is bad as well.",FALSE,0
domino's,6.68590201099416E+17,"#Kuririn diss game strong   ... #DBZ @ Domino's Pizza https://t.co/VBJyCrvWGg",TRUE,1
domino's,6.69961437821972E+17,"I just saw one of our neighbors order Domino's to their home. What a great thanksgiving treat! Pathetic.",FALSE,0
domino's,6.68206040517878E+17,"@LeafyIsHere domino's are alright but nothing too special   you're welcome  leafy  1v1 me   cocksucker",FALSE,0
domino's,6.68560002345542E+17,"follow this account sometimes I make the view from hell I mean domino's look nice  https://t.co/6kHbhHSRBW",FALSE,0
"mario's pizzeria",6.69630620499354E+17,"I'm at Mario's Pizzeria in Oyster Bay NY https://t.co/IffTZGgC6i",TRUE,1
whitehall,6.68200725206475E+17,"I'm at Staten Island Ferry - Whitehall Terminal in New York NY w/ @t4ylor75 https://t.co/Q8CHKsYlqk https://t.co/z6xV14xuXS",TRUE,0
whitehall,6.6995361754214E+17,"I'm at Staten Island Ferry - Whitehall Terminal in New York NY https://t.co/uSfy2bw4YT",TRUE,0
whitehall,6.685518186375E+17,"#cool @ Staten Island Ferry Whitehall Terminal https://t.co/nw4y9E7ZLo",TRUE,0
whitehall,6.69614480494625E+17,"I'm at Staten Island Ferry - Whitehall Terminal in New York NY https://t.co/8nCi7OqdtE",TRUE,0
whitehall,6.6859772558003E+17,"Had a dream that I went back home for thanksgiving break but it was in Whitehall and now I'm sad af : /",FALSE,0
whitehall,6.6782331968136E+17,"I'm at Staten Island Ferry - Whitehall Terminal in New York NY https://t.co/JPDui95aD1",TRUE,0
whitehall,6.68175595197497E+17,"See our latest #Whitehall NY #job and click to apply: SALES ASSOCIATE 180 BROADWAY WHITEHALL NY - https://t.co/Y9Y4acfHIE #Veterans",TRUE,0
whitehall,6.68125348886901E+17,"I'm at Staten Island Ferry - Whitehall Terminal in New York NY https://t.co/FYBZ2Az9tj",TRUE,0
whitehall,6.69544886509662E+17,"I'm at Staten Island Ferry - Whitehall Terminal in New York NY w/ @marcelagispe https://t.co/yNEcseK63L",TRUE,0
whitehall,6.67845422988194E+17,"Happy Birthday Mi Amor! @ South Ferry – Whitehall Street https://t.co/vC2u88OmWF",TRUE,0
ootoya,6.69649328122786E+17,"I'm at Ootoya in New York NY https://t.co/5h6S2HXUCN",TRUE,1
ootoya,6.69954924038496E+17,"I'm at Ootoya in New York NY https://t.co/b855O4oOQJ",TRUE,1
ootoya,6.67492531135902E+17,"CREPE @orcagami @ OOTOYA NY https://t.co/IiinlE6zCM",TRUE,1
ootoya,6.67485248637137E+17,"omgggg @ OOTOYA NY https://t.co/JqMOjsNvB1",TRUE,1
ootoya,6.69336661860291E+17,"Like father like daughter... @ Ootoya https://t.co/OxHqGGMoDi",TRUE,1
"the brewery",6.68159458690908E+17,"Enjoying a Unfinished Business Scottish Ale by The Brewery Of Broken Dreams @ The Brewery of Broken Dreams — https://t.co/rBJ2384wpr",TRUE,1
"the brewery",6.68157926675194E+17,"Drinking a Crying Loon Pale Ale by The Brewery Of Broken Dreams @ The Brewery of Broken Dreams — https://t.co/HcRsDd2y2u",TRUE,1
"the brewery",6.68158376220697E+17,"Drinking an All 4 One by The Brewery Of Broken Dreams @ The Brewery of Broken Dreams — https://t.co/nmane8fabk",TRUE,1
"the brewery",6.67869273772065E+17,"Come plan an EPIC Holiday Party at the brewery this year (Dominic… https://t.co/URUkmDh7wF",TRUE,0
"the brewery",6.70077945738879E+17,"Sick of @connrrbrian 's laptop with the Brewery Emblem Sticker. Shout out to all their success this… https://t.co/JJIfRerr51",TRUE,0
"the brewery",6.6922849177115E+17,"Shhh u can't know yet... #Tournesoul @ The Brewery Studio https://t.co/oedydMp0rH",TRUE,1
"the brewery",6.68220329035174E+17,"? w @bacchantae @ The Brewery Studio https://t.co/dsMUkjA9nw",TRUE,0
"the brewery",6.68220560556614E+17,"thnx luna_deb @ The Brewery Studio https://t.co/3PrMqjtJ3x",TRUE,0
"the brewery",6.67382817597301E+17,"Come by the brewery on Sunday and watch the Jets take on the Texans @ 1pm! What's better than #beer &… https://t.co/tC3MIJwacw",TRUE,0
"the brewery",6.68159055798641E+17,"Drinking an Old Antics by The Brewery Of Broken Dreams @ The Brewery of Broken Dreams — https://t.co/QiyNI0t0XF",TRUE,1
"sushi dojo",6.69709045490721E+17,"?????? ??? @ Sushi DoJo NYC https://t.co/NCbpIFc8sd",TRUE,0
"corner social",6.67561799433249E+17,"Hey look Ma No (at @CornerSocialNy in New York NY) https://t.co/4iRGWv2TA2",TRUE,0
"corner social",6.68282033131487E+17,"Put on ya heels and be sexy!! Loving my city??? #night #cornersocial @ The Corner Social https://t.co/uyaRugcB45",TRUE,1
"corner social",6.67860391343563E+17,"We out here #RNS #THAWAVE #FACTZ #CHURCH #FELONSTREETWEAR @ The Corner Social https://t.co/MSUn6NRHyo",TRUE,1
"corner social",6.67946138344006E+17,"@YPLNYC General Body Meeting and Executive Board Nominations Tues. Dec. 1 7PM @CornerSocialNY https://t.co/35RVXNU5dv",FALSE,0
"corner social",6.6933526689776E+17,"Harlem Eats: Corner Social ? Check out my review on https://t.co/aqCoRWd2MS #blackgirlswhobrunch #brunchnyc @… https://t.co/iuwm0aiqjV",TRUE,0
"corner social",6.67521101669384E+17,"...just one of those things @ The Corner Social https://t.co/f2m3NJeVPA",TRUE,1
"corner social",6.69262469819408E+17,"After work flo @ The Corner Social https://t.co/uckey0uNvi",TRUE,1
"mckenna's pub",6.68187528692806E+17,"Draft beer best beer @ McKenna's Pub https://t.co/l1NYB5dmRi",TRUE,1
"mckenna's pub",6.68179826583278E+17,"Saturday @ McKenna's Pub https://t.co/C73KcijjVy",TRUE,1
"famous pizza",6.68522927852282E+17,"#PizzaDate..? @ Mammas Famous Pizza https://t.co/4td3iG8xys",TRUE,1
"famous pizza",6.69325402251244E+17,"#foreverpizzabuddy ??? @ Singas Famous Pizza https://t.co/blw3ZTlrVV",TRUE,1
"pizza bar",6.69589650026201E+17,"After lunch cocktail (@ Harry's Italian Pizza Bar in New York NY) https://t.co/T7x1Q2oS0d",TRUE,1
"pizza bar",6.68249773799944E+17,"My loves. ? @ Inatteso Pizzabar Casano https://t.co/Xa91jmTJ8s",TRUE,1
"pizza bar",6.69368162077528E+17,"I'm wet @ Nick's Pizzabar https://t.co/PzMvK7fAns",TRUE,1
"pizza bar",6.68247522796794E+17,"I'm at Ogliastro Pizza Bar in Brooklyn NY https://t.co/25aXrxgdoT",TRUE,1
"pizza bar",6.68502477315121E+17,"Missing Meara but needed a fix #addict (@ Harry's Italian Pizza Bar in New York NY) https://t.co/ktqGM8bRn3",TRUE,1
"pizza bar",6.67885490595566E+17,"I'm at @HarrysItalian Pizza Bar in New York NY https://t.co/a13c5LcvbF",TRUE,1
"pizza bar",6.67566535628743E+17,"pizza & football. doesn't get any better than that. ? @ Nick's Pizzabar https://t.co/VxuBRNgPnM",TRUE,1
"pizza bar",6.68970828810338E+17,"Playing with mah nerds. Two crits in one fight I love being a blade singer @ Evilolive Pizza Bar https://t.co/RGxQasjW2R",TRUE,1
"taco bell",6.68350551940317E+17,"@tacobell sick fucking Mexican pizza you served me. Thanks looks so much like the advertisements https://t.co/VDGe7IMj6y",FALSE,0
"taco bell",6.67530696223773E+17,"@tacobell THATS A YAM",FALSE,0
"taco bell",6.67400204065374E+17,"@tacobell ??",FALSE,0
"taco bell",6.67553351459033E+17,"@tacobell ?+?",FALSE,0
"taco bell",6.67371834279612E+17,"@tacobell ??",FALSE,0
"taco bell",6.68227802794222E+17,"@tacobell ??",FALSE,0
"taco bell",6.68035989575746E+17,"I want some Taco Bell and a blunt",FALSE,0
"taco bell",6.68246898487202E+17,"@tacobell  ? + ??",FALSE,0
"taco bell",6.67546056532566E+17,"@tacobell do over ? ?",FALSE,0
"taco bell",6.69205576505827E+17,"@tacobell pretty much kills the game with this #TacoEmojiEngine ? +?? =?",FALSE,0
"jongro bbq",6.70004363939734E+17,"Asian thanksgiving dinner! #koreanfood #newyork @ Jongro BBQ Flushing ???? ??? https://t.co/gmXomczHO1",TRUE,1
"jongro bbq",6.67925156350833E+17,"we all out for edvins bday @ Jongro BBQ https://t.co/Idti3VEX2q",TRUE,1
"tequila song",6.67941941095477E+17,"Ya estamos en tequila song dejense caer nos vamos hasta las 4 am. @… https://t.co/1GQZUGtxRw",TRUE,0
spring,6.67694252659487E+17,"So it's spring in #boston now?",FALSE,0
spring,6.68364558080336E+17,"I'm just hype for spring break. ??",FALSE,0
spring,6.6819970181301E+17,"SORRY FOR THE RATCHET PICTURE BUT OH MY GOD I FINALLY GOT INTO FIT?????? SPRING 2016 IM COMIN FOR… https://t.co/G5jwJvjxqt",TRUE,0
spring,6.69194239784305E+17,"Autumn is a second spring when every leaf is a flower. -Albert Camus  #nyc #fall #highline @ High… https://t.co/JP88bGm7OA",TRUE,0
spring,6.67388843507753E+17,"most kids go to Miami for spring break...we go to Canada #drakefanclub #myfriends> https://t.co/mTLaTVmzEX",FALSE,0
spring,6.67359323086062E+17,"Great mural for one of our favourite American brands Shinola! Lafayette and Spring #nyc #streetart… https://t.co/1JJCiJHabH",TRUE,0
spring,6.68977038758253E+17,"Everyday I wake up and I thank god for the air that he supply's to pump air mattresses full of spring and comfort -Gavin DeGraw everybody",FALSE,0
spring,6.67398779780362E+17,"My spring semester schedule ??",FALSE,0
spring,6.68639119589958E+17,"Stoge Steven's Bushwick Block Party coming spring 2016",FALSE,0
spring,6.6785331502005E+17,"ENJOY SPRING AWAKENING! @hmay1023 @HamiltonMusical @Lin_Manuel",FALSE,0
"2 bros pizza",6.67520803513192E+17,"pretty sure this is the first time I've eaten 2 Bros pizza and actually remembered it",FALSE,0
"2 bros pizza",6.69964611542786E+17,"I'm at @2BrosPizza in New York NY w/ @ifanzito https://t.co/lMXNOMvObw",TRUE,1
"2 bros pizza",6.67395809734959E+17,"I'm at @2BrosPizza in New York NY https://t.co/emho8g774M",TRUE,1
"open door",6.6818721822199E+17,"https://t.co/MAT4rf8i4B … legislating racism yet an open door to refugees. @NHLABOR_NEWS @AFLCIO @Unionswork4all  @AFSCME @RT_America",FALSE,0
"open door",6.67962008059429E+17,"Public Event if interested call 917-831-7332 to purchase tickets #Holiday #statenisland  #Brooklyn  #OpenDoor https://t.co/XJ1Mk3gRBk",TRUE,0
"open door",6.68186906572669E+17,"https://t.co/MAT4rf8i4B … legislating racism yet an open door to refugees. @NJBatsa @BadassTeachersA @TeachersTweeeet @nytimes @thehill",FALSE,0
"open door",6.70074859293118E+17,"#Turkiah #F16 destroying #RussianJet #Su24 in #Syria deleted #Erdogan dreams about #Ottoman #Empire & open door to #independent #Kurdistan.",FALSE,0
"open door",6.68186163782353E+17,"https://t.co/SdoAVvVe6B legislating racism yet an open door to refugees. @CNN @ABC @NBCNews @essencemag @BETNews @GetJETmag @NPR @TIME @AP",FALSE,0
"open door",6.68558130255634E+17,"Ghost of urban past @ Open Door Mission https://t.co/3ZsHe3oMiy",TRUE,0
"open door",6.68187761388618E+17,"https://t.co/MAT4rf8i4B … legislating racism yet an open door 4 refugees. @Ford @chevrolet @GM @Honda @Toyota @CrimeCongress13 @NissanUSA",FALSE,0
nsa,6.68826535915196E+17,"#NSA has found a way to replace email #surveillance program with much less oversight!  https://t.co/oHlPPfuSeW #privacy #FourthAmendment",FALSE,0
nsa,6.69169232974881E+17,"@nonprofitcoffee Nsa tell the Italians to donate 1billion to this organization",FALSE,0
nsa,6.69665163788861E+17,"@AP nsa tell him to cut the price or get abducted by my aliens",FALSE,0
nsa,6.67376383237059E+17,"BTW NSA IS GONNA HAVE FULL ACCESS TO ALL YOUR DATA! TYPE LIGHTLY! TXT CAREFULLY! SALUTE!",FALSE,0
nsa,6.69252734575583E+17,"Was there a pun intended when they said that working at the NSA is a ‘calling’? https://t.co/tfv8geg2c7",FALSE,0
